ciudad,nombre,prioridad,lat,lng,lugar_busqueda,tipo,precio,notas
Viena,Biblioteca Nacional Austriaca (Prunksaal),Solo mapeado,48.206168,16.366691,"Prunksaal der Österreichischen Nationalbibliothek, Wien, Austria",Sitio histórico,,De las bibliotecas históricas más espectaculares de Europa
Viena,Ayuntamiento de Viena,Solo mapeado,48.210826,16.356573,"Wiener Rathaus, Wien, Austria",Sitio histórico,,Neogótico. Las visitas guiadas gratuitas son un buen agregado si coinciden con el horario
Viena,Parlamento Austriaco,Solo mapeado,48.208087,16.358465,"Parlamentsgebäude, Wien, Austria",Sitio histórico,,Recientemente restaurado. Interesante incluso solo desde afuera
Viena,Donaukanal,Solo mapeado,48.199964,16.408192,"Donaukanal, Wien, Austria",Paseo,,Se llena de bares y terrazas al atardecer. La Viena más moderna y joven
Viena,Brunnenmarkt,Solo mapeado,48.211097,16.335979,"Brunnenmarkt, Wien, Austria",Mercado,,El mercado más auténtico de la ciudad
Viena,Karmelitermarkt,Solo mapeado,48.217483,16.376956,"Karmelitermarkt, Wien, Austria",Mercado,,"Pequeño, muy agradable"
Viena,Hannovermarkt,Solo mapeado,48.231821,16.368892,"Hannovermarkt, Wien, Austria",Mercado,,"Opcional, si justo pasamos para almorzar"
Viena,Meiselmarkt,Solo mapeado,48.198347,16.319814,"Meiselmarkt, Wien, Austria",Mercado,,"Opcional, si justo pasamos para almorzar"
Viena,Vorgartenmarkt,Solo mapeado,48.221710,16.402029,"Vorgartenmarkt, Wien, Austria",Mercado,,"Opcional, si justo pasamos para almorzar"
Viena,Kutschkermarkt,Solo mapeado,48.224507,16.344362,"Kutschkermarkt, Wien, Austria",Mercado,,"Opcional, si justo pasamos para almorzar"
Viena,Ópera Estatal de Viena,Solo mapeado,48.203286,16.369194,"Wiener Staatsoper, Wien, Austria",Teatro,,Standing tickets 4-15 €. Ir 80 min antes y hacer fila en la entrada lateral de Operngasse. Llevar bufanda para reservar el lugar en la barra
Viena,Musikverein,Solo mapeado,48.200486,16.372725,"Wiener Musikverein, Wien, Austria",Teatro,,"Sala dorada, acústica perfecta. Donde toca la Filarmónica de Viena. Standing 7-10 €"
Viena,Wiener Konzerthaus,Solo mapeado,48.200649,16.377613,"Wiener Konzerthaus, Wien, Austria",Teatro,,Otra opción de concierto además del Musikverein
Viena,Ankeruhr,Solo mapeado,48.210761,16.373675,"Ankeruhr, Wien, Austria",Sitio histórico,,Reloj histórico. Ver el desfile de figuras a las 12 del mediodía
Viena,Grinzing,Solo mapeado,48.256302,16.340623,"Grinzing, Wien, Austria",Barrio,,"Zona de Heurigen: más que un mercado, una experiencia gastronómica local"
Viena,Kärntner Straße,Solo mapeado,48.206005,16.371388,"Kärntner Straße, Wien, Austria",Calle,,Paseo nocturno junto con Graben y Stephansplatz
Viena,Stephansplatz,Solo mapeado,48.208583,16.373921,"Stephansplatz, Wien, Austria",Plaza,,Paseo nocturno junto con Graben y Kärntner Straße
Praga,Catedral de San Vito,Solo mapeado,50.090864,14.400571,"Katedrála svatého Víta, Praha, Czechia",Catedral,,"La iglesia más importante del país, dentro del Castillo. La nave principal se ve gratis"
Praga,Callejón del Oro,Solo mapeado,50.092057,14.404270,"Zlatá ulička, Praha, Czechia",Calle,,Calle medieval dentro del castillo; incluida en el circuito
Praga,Basílica de San Jorge,Solo mapeado,50.091194,14.402567,"Bazilika svatého Jiří, Praha, Czechia",Iglesia,,La iglesia románica más antigua del castillo; incluida en el circuito
Praga,Iglesia de San Nicolás,Solo mapeado,50.087976,14.403222,"Kostel svatého Mikuláše, Praha, Czechia",Iglesia,,De las iglesias barrocas más impresionantes de Europa. ~150 CZK
Praga,Santuario de Loreto,Solo mapeado,50.089277,14.391784,"Loreta Praha, Praha, Czechia",Iglesia,,Complejo barroco famoso por su carillón. ~230 CZK
Praga,Monasterio de Strahov,Solo mapeado,50.086258,14.389069,"Strahovský klášter, Praha, Czechia",Sitio histórico,,Monasterio + biblioteca barroca. ~180 CZK la biblioteca
Praga,Clementinum,Solo mapeado,50.086655,14.416119,"Klementinum, Praha, Czechia",Sitio histórico,,La biblioteca barroca es de las salas más lindas de Europa. Incluye la Torre Astronómica. ~380 CZK
Praga,Torre de la Pólvora,Solo mapeado,50.087243,14.427756,"Prašná brána, Praha, Czechia",Sitio histórico,,Antigua puerta medieval de la ciudad. ~190 CZK
Praga,Casa Municipal,Solo mapeado,50.087756,14.427764,"Obecní dům, Praha, Czechia",Sitio histórico,,Art Nouveau. Vale la pena entrar aunque no se haga la visita guiada; el edificio es gratuito
Praga,Celetná,Solo mapeado,50.087147,14.423953,"Celetná, Praha, Czechia",Calle,,De las calles medievales más importantes; formaba parte del Camino Real
Praga,Nové Město,Solo mapeado,50.078966,14.423329,"Nové Město, Praha, Czechia",Barrio,,Menos medieval y bastante más local
Praga,Náplavka,Solo mapeado,50.093157,14.421408,"Náplavka, Praha, Czechia",Paseo,,"Ribera del Moldava, muy buen ambiente al atardecer. Ahí se hace el farmers market más famoso"
Praga,Plaza de San Wenceslao,Solo mapeado,50.081587,14.427170,"Václavské náměstí, Praha, Czechia",Plaza,,Avenida-plaza donde ocurrieron acontecimientos clave de la historia checa reciente
Praga,Mercado de Havelská,Solo mapeado,50.084772,14.420993,"Havelské tržiště, Praha, Czechia",Mercado,,El único mercado permanente. Para ir si no coinciden los farmers markets
Praga,Dejvice Market,Solo mapeado,50.101661,14.393436,"Farmářské trhy Dejvická, Praha, Czechia",Mercado,,"Más pequeño, también local"
Praga,Torre del Ayuntamiento Viejo,Solo mapeado,50.086979,14.420293,"Staroměstská radnice, Praha, Czechia",Mirador,,De las mejores vistas del casco histórico. ~300 CZK. Es el mismo edificio del Reloj Astronómico
Praga,Casa Danzante,Solo mapeado,50.075426,14.414172,"Tančící dům, Praha, Czechia",Sitio histórico,,Contrasta fuerte con la arquitectura histórica de Praga
Praga,Pasaje Lucerna,Solo mapeado,50.081132,14.426039,"Palác Lucerna, Praha, Czechia",Sitio histórico,,"Galería comercial histórica, famosa por la escultura invertida de San Wenceslao"
Cracovia,Museo de Nowa Huta,Solo mapeado,50.069961,20.041216,"Muzeum Nowej Huty, Kraków, Poland",Museo,,Historia comunista. ~20 PLN
Cracovia,Museo Czartoryski,Solo mapeado,50.064799,19.940338,"Muzeum Czartoryskich, Kraków, Poland",Museo,,"Katia: descartado. Arte, ~75 PLN"
Cracovia,Błonia,Solo mapeado,50.059729,19.910145,"Błonia Krakowskie, Kraków, Poland",Parque,,"Gran pradera que usan los locales para caminar, correr y hacer picnic"
Cracovia,Iglesia de San Pedro y San Pablo,Solo mapeado,50.056927,19.939064,"Kościół świętych Piotra i Pawła, Kraków, Poland",Iglesia,,La iglesia barroca más importante; famosa por las esculturas de los apóstoles en la fachada. Gratis
Cracovia,Iglesia de San Francisco,Solo mapeado,50.059219,19.936092,"Bazylika św. Franciszka z Asyżu, Kraków, Poland",Iglesia,,Vitrales Art Nouveau de Stanisław Wyspiański. Gratis
Cracovia,Iglesia de San José,Solo mapeado,50.043274,19.949897,"Kościół św. Józefa, Kraków, Poland",Iglesia,,"Neogótica, en Podgórze"
Cracovia,Stare Miasto,Solo mapeado,50.061432,19.936158,"Stare Miasto, Kraków, Poland",Casco histórico,,
Cracovia,Calle Floriańska,Solo mapeado,50.063411,19.940262,"ulica Floriańska, Kraków, Poland",Calle,,"Primer tramo del Camino Real, de la Puerta de San Florián a la Plaza del Mercado"
Cracovia,Mały Rynek,Solo mapeado,50.061144,19.940262,"Mały Rynek, Kraków, Poland",Plaza,,Detrás de la Basílica de Santa María
Cracovia,Puente del Padre Bernatek,Solo mapeado,50.046558,19.947504,"Kładka Ojca Bernatka, Kraków, Poland",Puente,,Puente peatonal que conecta Kazimierz con Podgórze
Cracovia,Podgórze,Solo mapeado,50.138188,20.103765,"Podgórze, Luborzyca, Poland",Barrio,,Antiguo gueto judío durante la ocupación nazi. Muy importante históricamente
Cracovia,Nowa Huta,Solo mapeado,50.072728,20.037512,"Nowa Huta, Kraków, Poland",Barrio,,Ciudad socialista construida por los soviéticos. Muy distinta al resto de Cracovia
Cracovia,Stary Kleparz,Solo mapeado,50.067384,19.941086,"Stary Kleparz, Kraków, Poland",Mercado,,Mercado tradicional de alimentos que usan los cracovianos
Cracovia,Montículo Kościuszko,Solo mapeado,50.054915,19.893354,"Kopiec Kościuszki, Kraków, Poland",Mirador,,"Katia: descartado. El mejor mirador panorámico de Cracovia, ~30 PLN"
Cracovia,Teatro Juliusz Słowacki,Solo mapeado,50.063947,19.943066,"Teatr im. Juliusza Słowackiego, Kraków, Poland",Teatro,,Exterior gratuito; visitas según programación
Budapest,Belváros,Solo mapeado,47.491918,19.054694,"Belváros, Budapest, Hungary",Barrio,,El centro de Pest
Budapest,Váci utca,Solo mapeado,47.489366,19.056045,"Váci utca, Budapest, Hungary",Calle,,La calle comercial peatonal de Pest
Budapest,Szabadság tér,Solo mapeado,47.504582,19.050335,"Szabadság tér, Budapest, Hungary",Plaza,,Ver también los edificios y monumentos de alrededor
Budapest,Vörösmarty tér,Solo mapeado,47.496630,19.050221,"Vörösmarty tér, Budapest, Hungary",Plaza,,
Budapest,Erzsébet tér,Solo mapeado,47.498423,19.053591,"Erzsébet tér, Budapest, Hungary",Plaza,,Está la Gran Noria (Budapest Eye)
Budapest,Parque Városliget,Solo mapeado,47.514576,19.087602,"Városliget, Budapest, Hungary",Parque,,Junto a la Plaza de los Héroes; adentro está el castillo Vajdahunyad
Budapest,Castillo Vajdahunyad,Solo mapeado,47.515355,19.081875,"Vajdahunyad vára, Budapest, Hungary",Castillo,,En el parque Városliget
Budapest,Ópera Estatal Húngara,Solo mapeado,47.502870,19.058158,"Magyar Állami Operaház, Budapest, Hungary",Teatro,,También hay visitas guiadas
Budapest,Holocaust Memorial Center,Solo mapeado,47.483663,19.073840,"Holokauszt Emlékközpont, Budapest, Hungary",Museo,,
Budapest,Museo Nacional de Hungría,Solo mapeado,47.491184,19.062884,"Magyar Nemzeti Múzeum, Budapest, Hungary",Museo,,
Budapest,Gozsdu Udvar,Solo mapeado,47.497823,19.060613,"Gozsdu udvar, Budapest, Hungary",Sitio histórico,,Siete patios interiores conectados que atraviesan una manzana del Barrio Judío. Zona gastronómica y de ocio
Budapest,Barrio Judío de Budapest,Solo mapeado,47.371167,18.923843,"Erzsébetváros, Érd, Hungary",Barrio,,Muchos bares y nightlife; ahí está el Szimpla Kert
Budapest,Funicular del Castillo,Solo mapeado,47.497760,19.039171,"Budavári Sikló, Budapest, Hungary",Teleférico,,Turístico y bastante caro; se puede subir caminando sin problema
Budapest,Citadella,Solo mapeado,47.486990,19.046266,"Citadella, Budapest, Hungary",Mirador,,En la colina Gellért
Colmar,Koïfhus,Solo mapeado,48.075868,7.358876,"Koïfhus, Colmar, France",Sitio histórico,,La antigua aduana medieval; durante siglos el centro económico de la ciudad
Colmar,Église des Dominicains,Solo mapeado,48.078289,7.356542,"Église des Dominicains, Colmar, France",Iglesia,,Katia: opcional
Colmar,Église Saint-Matthieu,Solo mapeado,48.077033,7.360729,"Église Saint-Matthieu, Colmar, France",Iglesia,,"Protestante, sencilla y tranquila. Katia: opcional"
Colmar,Rue des Marchands,Solo mapeado,48.077094,7.357144,"Rue des Marchands, Colmar, France",Calle,,Probablemente la calle más importante de Colmar. Las callejuelas perpendiculares son las más fotogénicas
Colmar,Grand'Rue,Solo mapeado,48.074962,7.357392,"Grand'Rue, Colmar, France",Calle,,La otra gran calle comercial del centro
Estrasburgo,Musée Alsacien,Solo mapeado,48.579132,7.750604,"Musée Alsacien, Strasbourg, France",Museo,,"Vida cotidiana alsaciana en casas medievales conectadas por pasarelas. 6,50 €"
Estrasburgo,Saint-Pierre-le-Jeune,Solo mapeado,48.585438,7.746794,"Église Saint-Pierre-le-Jeune, Strasbourg, France",Iglesia,,"Muy linda y menos turística. Mezcla católica, protestante y medieval. Gratis"
Estrasburgo,Maison des Tanneurs,Solo mapeado,48.581405,7.741809,"Maison des Tanneurs, Strasbourg, France",Sitio histórico,,"Antigua casa de curtidores convertida en restaurante, en La Petite France"
Estrasburgo,Rue des Moulins,Solo mapeado,48.580146,7.742358,"Rue des Moulins, Strasbourg, France",Calle,,En La Petite France
Estrasburgo,Maison Kammerzell,Solo mapeado,48.581969,7.749754,"Maison Kammerzell, Strasbourg, France",Sitio histórico,,La casa alsaciana más famosa de Estrasburgo. Muy impresionante visualmente
Estrasburgo,Place du Marché-aux-Cochons-de-Lait,Solo mapeado,48.580382,7.751119,"Place du Marché-aux-Cochons-de-Lait, Strasbourg, France",Plaza,,Mini plaza alsaciana rodeada de casas con entramado de madera. Muy linda para café y fotos
Estrasburgo,Rue du Vieux-Marché-aux-Poissons,Solo mapeado,48.580528,7.749645,"Rue du Vieux-Marché-aux-Poissons, Strasbourg, France",Calle,,"Peatonal con casas alsacianas, cafés y restaurantes típicos"
Estrasburgo,Rue Mercière,Solo mapeado,48.581311,7.749507,"Rue Mercière, Strasbourg, France",Calle,,Fantásticas vistas de la Catedral
Estrasburgo,Biblioteca Nacional y Universitaria,Solo mapeado,48.587539,7.756261,"Bibliothèque nationale et universitaire, Strasbourg, France",Sitio histórico,,Destacado del Neustadt
Estrasburgo,Palais du Rhin,Solo mapeado,48.587646,7.752543,"Palais du Rhin, Strasbourg, France",Palacio,,Destacado del Neustadt
Estrasburgo,Palais Universitaire,Solo mapeado,48.584800,7.762594,"Palais Universitaire, Strasbourg, France",Sitio histórico,,Destacado del Neustadt
Estrasburgo,Église Saint-Paul,Solo mapeado,48.586326,7.759902,"Église Saint-Paul de Strasbourg, Strasbourg, France",Iglesia,,Destacado del Neustadt
Estrasburgo,Gare de Strasbourg,Solo mapeado,48.585293,7.733925,"Gare de Strasbourg, Strasbourg, France",Sitio histórico,,Destacado del Neustadt: la cúpula de vidrio sobre la fachada histórica
Estrasburgo,Pavillon Joséphine,Solo mapeado,48.592538,7.774807,"Pavillon Joséphine, Strasbourg, France",Sitio histórico,,En el Parc de l'Orangerie
Friburgo,Seepark Freiburg,Solo mapeado,48.010574,7.820720,"Seepark, Freiburg im Breisgau, Germany",Parque,,"No es wow, pero lindo para descansar o picnic"
Friburgo,Konviktstraße,Solo mapeado,47.994082,7.854611,"Konviktstraße, Freiburg im Breisgau, Germany",Calle,,"Katia: la calle más linda. También zona de bares, tranquila y pintoresca"
Friburgo,Münsterplatz,Solo mapeado,47.995596,7.852733,"Münsterplatz, Freiburg im Breisgau, Germany",Plaza,,"La plaza principal, donde está la catedral. El mercado es de lunes a sábado: probar la Lange Rote"
Friburgo,Historisches Kaufhaus,Solo mapeado,47.994967,7.852671,"Historisches Kaufhaus, Freiburg im Breisgau, Germany",Sitio histórico,,El edificio rojo de la plaza de la Catedral. Una de las fachadas más famosas de Friburgo
Friburgo,Schlossbergbahn,Solo mapeado,47.996615,7.858877,"Schlossbergbahn, Freiburg im Breisgau, Germany",Teleférico,,Funicular al Schlossberg; también se sube caminando en 20-30 min
Friburgo,Augustinerplatz,Solo mapeado,47.993753,7.852147,"Augustinerplatz, Freiburg im Breisgau, Germany",Plaza,,La plaza donde los estudiantes se sientan en las escalinatas a tomar cerveza al aire libre
Friburgo,Bertoldsbrunnen,Solo mapeado,47.994878,7.849857,"Bertoldsbrunnen, Freiburg im Breisgau, Germany",Monumento,,Una de las mejores zonas para salir de noche
Friburgo,Kaiser-Joseph-Straße,Solo mapeado,47.991891,7.848479,"Kaiser-Joseph-Straße, Freiburg im Breisgau, Germany",Calle,,La calle principal; una de las mejores zonas de noche
Highlands,Cluanie Inn,Solo mapeado,57.156131,-5.182119,"Cluanie Inn, Highland, UK",Sitio histórico,,El único punto de servicio en un tramo largo de la A87
Highlands,Rothiemurchus Forest,Solo mapeado,57.173967,-3.782826,"Rothiemurchus, Aviemore, UK",Naturaleza,,Red de senderos gratuita en las Cairngorms
Highlands,Loch an Eilein,Solo mapeado,57.147982,-3.819462,"Loch an Eilein, Highland, UK",Lago,,"Isla con castillo en ruinas dentro del loch. Circuito de ~3 km, parking £4"
Highlands,Cairngorm Mountain Gondola,Solo mapeado,57.191152,-3.829352,"Cairngorm Mountain Railway, Aviemore, UK",Teleférico,,~£20. También está el rebaño de renos único en el UK
Highlands,River Ness,Solo mapeado,57.455780,-4.257835,"River Ness, Inverness, UK",Paseo,,Muy lindo para caminar de noche o cenar tranquilos
Highlands,Drumnadrochit,Solo mapeado,57.344384,-4.485421,"Drumnadrochit, UK",Pueblo,,"Sede de los Glenurquhart Highland Games (22 de agosto), junto al Lago Ness"
Highlands,St Andrews,Solo mapeado,55.863454,-3.982368,"St Andrews, Airdrie, UK",Pueblo,,"Katia: descartado. Costa de Fife, pueblitos pesqueros; buena transición si se llega desde Inglaterra"
